pensioner_id,name,dob,gender,join_date,retirement_date,years_of_service,monthly_pension,pension_type,lump_sum,region,last_contribution,spouse_count,beneficiary_name,payment_method,bank_account_mask,inflation_index,active_flag,created_at,age_at_retirement,pension_status,beneficiary_name_missing,data_issue_flag
P000117,Susan Rodriguez,1936-12-21,M,1962-05-12,2000-09-02,38,1683.66,Defined Contribution,0.0,South,1998-12-21,1,R***,Direct Deposit,****8851,1.0425,0,2023-02-19T17:10:25.622676,63.0,Active,0,1
P000118,William Rodriguez,1962-06-08,F,1982-05-31,2031-07-25,49,638.71,Defined Benefit,0.0,East,2031-07-18,1,L***,Bank Transfer,****4740,1.0268,1,2025-06-02T17:10:25.622961,69.0,Active,0,1
P000119,Patricia Miller,1940-05-25,M,1969-12-17,2000-09-13,30,1376.95,Defined Contribution,0.0,West,2000-03-04,0,J***,Bank Transfer,****8616,1.0025,0,2024-09-13T17:10:25.623221,60.0,Active,0,1
P000120,Richard Taylor,1960-07-09,F,1980-09-08,2028-05-11,47,2123.61,Defined Benefit,0.0,South,2026-07-29,0,E***,Bank Transfer,****7376,1.0212,1,2020-12-23T17:10:25.623476,67.0,Active,0,1
P000121,Robert Taylor,1960-04-18,M,1983-10-12,2023-10-05,40,1742.58,Defined Benefit,0.0,South,2022-09-04,1,Beneficiary Not Registered,Bank Transfer,****7588,1.0211,0,2022-06-13T17:10:25.623735,63.0,Active,1,1
P000122,James Gonzalez,1964-06-14,M,1986-11-10,2026-11-19,40,2264.28,Defined Benefit,0.0,East,2025-12-12,1,Beneficiary Not Registered,Bank Transfer,****2774,1.0254,1,2024-10-12T17:10:25.623984,62.0,Active,1,1
P000123,Linda Martin,1971-11-29,F,2002-12-31,2032-02-26,29,2090.47,Defined Benefit,0.0,East,2031-08-09,1,Beneficiary Not Registered,Bank Transfer,****2628,1.0027,1,2021-04-01T17:10:25.624222,60.0,Active,1,1
P000124,John Thomas,1975-08-22,M,2009-05-07,2032-03-29,22,1200.51,Defined Benefit,0.0,West,2031-05-24,1,Beneficiary Not Registered,Bank Transfer,****7563,1.0209,1,2024-03-27T17:10:25.624438,56.0,Active,1,1
P000125,Richard Rodriguez,1947-07-23,M,1976-10-08,2003-12-11,27,1926.28,Defined Benefit,0.0,East,2003-06-23,1,Beneficiary Not Registered,Bank Transfer,****7583,1.0281,0,2021-04-11T17:10:25.624815,56.0,Active,1,1
P000126,Robert Miller,1940-11-05,F,1959-05-13,1999-08-21,40,1924.12,Defined Benefit,67344.2,North,1999-02-01,1,J***,Bank Transfer,****2054,1.034,0,2022-01-16T17:10:25.625113,58.0,Active,0,1
P000127,Thomas Gonzalez,1974-11-07,M,1994-01-15,2042-08-17,48,1273.08,Defined Benefit,33100.08,Central,2042-03-16,0,Beneficiary Not Registered,Bank Transfer,****7789,1.0055,1,2021-03-02T17:10:25.625343,67.0,Active,1,1
P000128,Sarah Rodriguez,1975-05-05,F,2008-01-24,2032-08-06,24,1162.43,Defined Benefit,0.0,West,2031-11-03,0,R***,Bank Transfer,****1340,1.0214,1,2023-05-01T17:10:25.625607,57.0,Active,0,1
P000129,Barbara Lopez,1969-01-20,F,1987-09-11,2037-10-09,50,2289.63,Defined Benefit,0.0,West,2036-01-12,1,C***,Cheque,****3567,1.0108,1,2022-04-30T17:10:25.625972,68.0,Active,0,1
P000130,Robert Taylor,1964-02-22,F,1982-11-10,2024-12-22,42,1615.29,Defined Contribution,0.0,Central,2023-06-13,0,J***,Bank Transfer,****8166,1.0228,0,2024-01-03T17:10:25.626245,60.0,Active,0,1
P000131,Patricia Garcia,1956-06-02,F,1989-05-09,2026-09-26,37,2337.58,Defined Contribution,0.0,North,2025-06-19,0,Beneficiary Not Registered,Bank Transfer,****4935,1.0166,1,2023-08-11T17:10:25.626478,70.0,Active,1,1
P000132,Charles Garcia,1945-07-01,M,1975-10-30,2012-03-27,36,2375.9,Defined Benefit,0.0,West,2010-04-08,1,Beneficiary Not Registered,Direct Deposit,****8537,1.0246,0,2025-03-09T17:10:25.626704,66.0,Active,1,1
P000133,Thomas Davis,1947-01-29,F,1966-03-29,2004-02-08,37,1263.41,Defined Contribution,0.0,West,2002-08-09,1,Beneficiary Not Registered,Bank Transfer,****5897,1.0243,0,2023-05-01T17:10:25.626953,57.0,Active,1,1
P000134,Susan Brown,1951-09-10,M,1972-04-10,2008-03-01,35,1313.63,Defined Contribution,0.0,North,2006-04-17,1,Beneficiary Not Registered,Bank Transfer,****6409,1.0234,0,2025-02-06T17:10:25.627226,56.0,Active,1,1
P000135,John Davis,1946-12-29,M,1971-07-10,2007-10-30,36,1757.42,Defined Contribution,49207.76,South,2007-03-12,1,Beneficiary Not Registered,Bank Transfer,****1159,1.0062,0,2023-01-25T17:10:25.627458,60.0,Active,1,1
P000136,Sarah Wilson,1968-09-20,M,1999-10-04,2037-08-06,37,2016.97,Defined Benefit,0.0,North,2036-11-20,1,B***,Bank Transfer,****6086,1.0149,1,2022-06-12T17:10:25.627717,68.0,Active,0,1
P000137,Sarah Garcia,1971-09-21,M,1996-10-08,2030-02-09,33,1750.81,Defined Benefit,0.0,West,2028-04-13,1,T***,Bank Transfer,****7091,1.0122,1,2024-01-07T17:10:25.627973,58.0,Active,0,1
P000138,Robert Taylor,1963-03-02,M,1982-02-23,2024-08-07,42,2120.04,Defined Benefit,0.0,East,2024-07-16,1,K***,Bank Transfer,****2316,1.0164,0,2023-09-10T17:10:25.628311,61.0,Active,0,1
P000139,Thomas Jones,1955-06-10,M,1981-05-23,2024-09-30,43,2448.28,Defined Benefit,0.0,East,2022-12-13,0,Beneficiary Not Registered,Bank Transfer,****4237,1.0263,0,2021-11-06T17:10:25.628540,69.0,Active,1,1
P000140,James Brown,1962-10-15,M,1989-10-05,2024-06-18,34,2115.32,Defined Benefit,0.0,North,2023-09-19,1,Beneficiary Not Registered,Cheque,****7708,1.0166,0,2022-12-26T17:10:25.628765,61.0,Active,1,1
P000141,Joseph Martinez,1935-08-09,F,1954-09-05,2000-05-28,45,2171.59,Defined Benefit,34745.44,North,1999-05-08,0,Beneficiary Not Registered,Bank Transfer,****3745,0.9959,0,2020-12-05T17:10:25.628993,64.0,Active,1,1
P000142,Elizabeth Anderson,1968-02-03,M,1989-06-10,2029-06-02,40,2100.74,Defined Benefit,0.0,South,2027-08-08,1,Beneficiary Not Registered,Direct Deposit,****5552,1.0355,1,2025-06-21T17:10:25.629265,61.0,Active,1,1
P000143,David Davis,1967-02-09,M,1991-03-19,2026-03-24,35,1999.16,Defined Contribution,0.0,North,2024-06-19,1,L***,Bank Transfer,****7683,1.0257,1,2025-02-23T17:10:25.629615,59.0,Active,0,1
P000144,William Taylor,1944-03-28,F,1971-06-05,2007-04-06,35,1065.14,Defined Contribution,0.0,North,2006-03-09,1,Beneficiary Not Registered,Direct Deposit,****1215,1.0106,0,2021-11-27T17:10:25.629846,63.0,Active,1,1
P000145,Joseph Rodriguez,1963-04-16,M,1996-04-11,2021-03-27,24,1859.7,Defined Benefit,0.0,Central,2019-12-25,2,Beneficiary Not Registered,Direct Deposit,****7589,1.0146,0,2025-05-02T17:10:25.630089,57.0,Active,1,1
P000146,Susan Martinez,1942-05-23,F,1962-10-17,2009-10-07,47,2120.65,Defined Benefit,0.0,South,2008-08-06,1,P***,Bank Transfer,****3743,1.0269,0,2021-03-11T17:10:25.630410,67.0,Active,0,1
P000147,Barbara Hernandez,1953-10-25,F,1976-03-21,2013-06-26,37,1910.35,Defined Contribution,24834.55,South,2011-10-16,0,T***,Bank Transfer,****6973,1.0202,0,2025-08-27T17:10:25.630750,59.0,Active,0,1
P000148,Barbara Rodriguez,1969-04-01,M,1991-08-20,2034-11-25,43,2124.13,Defined Contribution,0.0,South,2034-06-08,1,P***,Bank Transfer,****4318,1.0068,1,2024-01-31T17:10:25.631008,65.0,Active,0,1
P000149,Mary Jackson,1955-04-13,F,1979-05-15,2014-11-24,35,1846.17,Defined Benefit,0.0,South,2013-01-19,1,J***,Direct Deposit,****9345,1.0133,0,2021-12-31T17:10:25.631296,59.0,Active,0,1
P000150,Karen Martinez,1969-06-06,F,1987-07-07,2029-05-10,41,863.9,Defined Benefit,0.0,South,2027-10-09,0,Beneficiary Not Registered,Direct Deposit,****8812,1.0398,1,2024-10-19T17:10:25.631563,59.0,Active,1,1
P000151,Susan Brown,1968-09-30,M,2001-06-11,2035-04-22,33,2078.44,Defined Benefit,0.0,South,2033-10-17,1,J***,Bank Transfer,****4607,1.0037,1,2024-06-10T17:10:25.631862,66.0,Active,0,1
P000152,Elizabeth Brown,1941-03-19,M,1971-10-13,2009-11-10,38,2116.09,Defined Benefit,0.0,South,2009-05-14,0,C***,Bank Transfer,****4109,0.9944,0,2021-09-15T17:10:25.632120,68.0,Active,0,1
P000153,Patricia Anderson,1952-01-20,M,1974-07-04,2022-02-16,47,1496.56,Defined Contribution,0.0,West,2021-07-26,1,J***,Cheque,****5538,1.0118,0,2025-06-19T17:10:25.632393,70.0,Active,0,1
P000154,William Taylor,1974-01-14,M,2008-07-18,2031-04-20,22,1648.81,Defined Contribution,0.0,Central,2030-11-19,0,J***,Bank Transfer,****4072,1.0094,1,2023-02-25T17:10:25.632712,57.0,Active,0,1
P000155,Michael Taylor,1936-04-07,M,1961-08-19,1995-12-10,34,2383.28,Defined Benefit,0.0,South,1995-01-05,0,Beneficiary Not Registered,Cheque,****7033,1.0294,0,2024-11-24T17:10:25.632984,59.0,Active,1,1
P000156,Charles Hernandez,1969-05-25,M,1987-02-14,2026-04-11,39,2016.15,Defined Benefit,0.0,East,2024-04-14,1,Beneficiary Not Registered,Bank Transfer,****2855,1.0258,1,2021-10-13T17:10:25.633209,56.0,Active,1,1
P000157,Charles Lopez,1944-04-18,F,1965-06-14,2005-08-29,40,1582.59,Defined Benefit,0.0,West,2004-08-19,2,Beneficiary Not Registered,Bank Transfer,****8291,1.0335,0,2025-08-07T17:10:25.633427,61.0,Active,1,1
P000158,Barbara Hernandez,1942-11-06,M,1976-02-02,2002-05-13,26,1405.68,Defined Benefit,0.0,South,2002-03-06,1,Beneficiary Not Registered,Bank Transfer,****7358,1.0029,0,2022-01-01T17:10:25.633776,59.0,Active,1,1
P000159,Karen Moore,1973-08-03,M,1999-08-13,2029-12-19,30,1447.84,Defined Contribution,0.0,South,2028-05-29,0,E***,Bank Transfer,****9399,1.0108,1,2021-09-12T17:10:25.634131,56.0,Active,0,1
P000160,Elizabeth Garcia,1974-09-15,M,2006-04-24,2033-03-06,26,2589.38,Defined Benefit,0.0,Central,2032-10-10,0,Beneficiary Not Registered,Cheque,****5195,1.0334,1,2022-12-11T17:10:25.634349,58.0,Active,1,1
P000161,Mary Brown,1973-10-24,M,2000-01-04,2039-07-31,39,1322.19,Defined Benefit,0.0,Central,2038-01-18,1,Beneficiary Not Registered,Bank Transfer,****3093,1.0343,1,2024-03-20T17:10:25.634563,65.0,Active,1,1
P000162,Jennifer Thomas,1962-04-06,M,1982-08-20,2020-07-26,37,937.81,Defined Benefit,0.0,East,2019-06-14,1,Beneficiary Not Registered,Bank Transfer,****9560,1.0156,0,2023-11-02T17:10:25.634937,58.0,Active,1,1
P000163,Joseph Martin,1935-07-25,M,1965-09-23,2000-04-29,34,2722.01,Defined Benefit,0.0,Central,1999-10-10,1,Beneficiary Not Registered,Direct Deposit,****8610,1.017,0,2025-01-13T17:10:25.635232,64.0,Active,1,1
P000164,Richard Wilson,1951-04-18,M,1983-03-01,2019-08-03,36,1461.53,Defined Benefit,0.0,West,2017-08-13,1,Beneficiary Not Registered,Bank Transfer,****9636,1.0277,0,2021-07-18T17:10:25.635451,68.0,Active,1,1
P000165,David Garcia,1952-07-12,F,1981-01-04,2020-09-24,39,1880.18,Defined Benefit,16921.62,South,2019-04-14,0,J***,Cheque,****9312,1.0286,0,2022-01-19T17:10:25.635896,68.0,Active,0,1
P000166,Jennifer Garcia,1939-08-03,M,1962-07-11,2004-08-06,42,2014.29,Defined Benefit,20142.9,Central,2003-12-09,0,K***,Bank Transfer,****3591,1.0216,0,2024-05-10T17:10:25.636326,65.0,Active,0,1
P000167,Robert Brown,1960-12-01,F,1978-06-27,2027-03-31,48,1770.08,Defined Benefit,0.0,West,2027-03-26,1,Beneficiary Not Registered,Bank Transfer,****3773,1.0499,1,2024-08-28T17:10:25.636578,66.0,Active,1,1
P000168,Joseph Jones,1951-11-08,M,1982-11-06,2021-07-06,38,2410.33,Defined Benefit,14461.98,South,2021-05-23,1,Beneficiary Not Registered,Bank Transfer,****9306,1.0292,0,2023-05-11T17:10:25.636848,69.0,Active,1,1
P000169,Mary Rodriguez,1943-09-08,F,1975-07-10,2005-03-04,29,1305.21,Defined Contribution,0.0,South,2004-10-29,0,E***,Cheque,****9640,1.013,0,2023-04-27T17:10:25.637122,61.0,Active,0,1
P000170,Mary Jackson,1957-05-31,F,1975-08-27,2027-01-07,51,1383.12,Defined Contribution,0.0,East,2026-06-17,0,Beneficiary Not Registered,Bank Transfer,****1816,1.0393,1,2022-10-28T17:10:25.637429,69.0,Active,1,1
P000171,James Taylor,1960-01-24,F,1979-08-13,2027-09-27,48,2134.15,Defined Contribution,0.0,South,2026-08-08,1,B***,Bank Transfer,****1717,1.0236,1,2021-12-22T17:10:25.637688,67.0,Active,0,1
P000172,Charles Jackson,1970-01-19,M,1989-06-01,2029-06-29,40,1569.72,Defined Benefit,0.0,East,2029-05-04,0,R***,Bank Transfer,****1634,1.0294,1,2021-01-23T17:10:25.638042,59.0,Active,0,1
P000173,John Jackson,1937-11-14,M,1962-01-05,1999-05-26,37,2364.68,Defined Benefit,0.0,North,1997-08-21,1,M***,Bank Transfer,****6255,1.0172,0,2022-07-22T17:10:25.638336,61.0,Active,0,1
P000174,Robert Thomas,1965-10-26,M,1999-10-07,2024-05-09,24,1699.61,Defined Benefit,0.0,North,2022-06-06,0,Beneficiary Not Registered,Bank Transfer,****9995,1.0351,0,2024-07-26T17:10:25.638681,58.0,Active,1,1
P000175,Robert Martinez,1947-08-01,F,1974-09-16,2017-12-15,43,1204.15,Defined Benefit,0.0,East,2016-04-09,0,M***,Bank Transfer,****1857,1.0122,0,2023-09-29T17:10:25.638953,70.0,Active,0,1
P000176,Sarah Taylor,1946-02-24,F,1968-09-27,2012-06-15,43,1381.59,Defined Benefit,0.0,North,2010-08-01,1,Beneficiary Not Registered,Bank Transfer,****5933,1.0329,0,2022-03-05T17:10:25.639244,66.0,Active,1,1
P000177,Robert Martin,1950-02-06,F,1975-12-08,2019-07-07,43,2314.16,Defined Contribution,0.0,West,2019-04-29,0,L***,Direct Deposit,****7033,1.018,0,2022-05-26T17:10:25.639574,69.0,Active,0,1
P000178,Linda Hernandez,1968-04-26,F,1997-02-11,2034-07-09,37,2899.78,Defined Benefit,0.0,West,2033-03-17,1,J***,Bank Transfer,****1919,1.0082,1,2025-08-06T17:10:25.639847,66.0,Active,0,1
P000179,Thomas Brown,1936-08-06,F,1964-10-14,1993-12-19,29,979.45,Defined Benefit,33301.3,South,1993-05-26,1,K***,Bank Transfer,****7039,1.0047,0,2024-02-16T17:10:25.640159,57.0,Active,0,1
P000180,Susan Johnson,1949-01-06,F,1971-07-17,2008-07-06,36,1760.74,Defined Benefit,0.0,South,2008-03-16,1,D***,Bank Transfer,****2448,1.0194,0,2024-05-06T17:10:25.640432,59.0,Active,0,1
P000181,William Martinez,1957-09-27,M,1981-06-07,2013-06-29,32,1240.92,Defined Benefit,0.0,North,2011-10-23,1,Beneficiary Not Registered,Bank Transfer,****5875,1.0382,0,2022-04-18T17:10:25.640667,55.0,Active,1,1
P000182,Karen Garcia,1956-12-21,F,1987-02-24,2021-07-14,34,1748.06,Defined Benefit,0.0,North,2021-02-15,1,J***,Direct Deposit,****6047,1.0218,0,2023-04-29T17:10:25.640930,64.0,Active,0,1
P000183,William Williams,1943-03-23,F,1974-10-23,2003-11-26,29,1513.43,Defined Contribution,0.0,Central,2003-05-04,0,S***,Bank Transfer,****9954,1.018,0,2025-02-25T17:10:25.641235,60.0,Active,0,1
P000184,Sarah Garcia,1973-08-20,M,2005-12-09,2032-05-04,26,1339.11,Defined Contribution,0.0,North,2030-09-29,0,T***,Bank Transfer,****5131,1.0154,1,2025-08-19T17:10:25.641519,58.0,Active,0,1
P000185,Patricia Moore,1949-01-17,M,1967-02-12,2009-01-12,41,1716.15,Defined Benefit,0.0,East,2008-03-17,0,T***,Bank Transfer,****8657,1.023,0,2023-08-26T17:10:25.641808,60.0,Active,0,1
P000186,Elizabeth Johnson,1953-10-17,F,1987-03-22,2010-11-05,23,1797.52,Defined Contribution,0.0,South,2010-07-23,0,J***,Bank Transfer,****4109,1.0007,0,2022-07-12T17:10:25.642092,57.0,Active,0,1
P000187,Michael Williams,1967-10-14,F,1992-09-14,2032-09-06,40,1602.65,Defined Contribution,38463.6,East,2032-01-27,1,M***,Bank Transfer,****2695,1.017,1,2022-08-05T17:10:25.642425,64.0,Active,0,1
P000188,Jennifer Garcia,1970-01-15,M,1990-02-25,2026-08-25,36,2132.15,Defined Contribution,0.0,South,2024-09-05,1,B***,Cheque,****1348,1.0181,1,2022-05-29T17:10:25.642685,56.0,Active,0,1
P000189,Robert Martin,1962-07-31,M,1986-08-11,2022-08-07,36,2539.73,Defined Benefit,0.0,South,2021-03-01,1,L***,Direct Deposit,****8446,1.0366,0,2021-03-24T17:10:25.642971,60.0,Active,0,1
P000190,Linda Davis,1972-11-25,F,1996-07-05,2027-04-16,30,1985.81,Defined Contribution,0.0,Central,2025-12-30,0,Beneficiary Not Registered,Bank Transfer,****2647,1.0352,1,2021-07-21T17:10:25.643184,54.0,Active,1,1
P000191,Thomas Davis,1944-04-18,F,1969-10-08,2008-03-31,38,1802.04,Defined Benefit,0.0,Central,2006-12-09,1,Beneficiary Not Registered,Bank Transfer,****4871,1.0109,0,2020-12-17T17:10:25.643454,63.0,Active,1,1
P000192,Barbara Smith,1966-09-15,F,1992-07-06,2034-05-23,41,1038.52,Defined Benefit,0.0,North,2033-07-07,1,Beneficiary Not Registered,Direct Deposit,****5485,1.0246,1,2024-12-21T17:10:25.643677,67.0,Active,1,1
P000193,Sarah Garcia,1935-10-14,F,1961-05-21,1992-02-15,30,1576.7,Defined Contribution,0.0,East,1991-09-20,0,Beneficiary Not Registered,Direct Deposit,****8538,1.0225,0,2022-06-09T17:10:25.643946,56.0,Active,1,1
P000194,Patricia Taylor,1946-07-18,M,1979-10-22,2004-03-06,24,1398.41,Defined Benefit,0.0,West,2002-04-07,1,J***,Direct Deposit,****1183,1.0177,0,2021-06-30T17:10:25.644207,57.0,Active,0,1
P000195,Susan Gonzalez,1953-04-25,F,1972-12-25,2015-09-01,42,2542.4,Defined Contribution,0.0,West,2013-12-11,1,J***,Bank Transfer,****7305,1.0278,0,2024-12-12T17:10:25.644470,62.0,Active,0,1
P000196,Sarah Martin,1966-01-20,F,1998-07-13,2035-05-11,36,1259.09,Defined Benefit,0.0,North,2034-09-08,1,J***,Direct Deposit,****3925,1.0151,1,2023-04-25T17:10:25.644762,69.0,Active,0,1
P000197,Joseph Wilson,1960-12-02,F,1982-02-04,2015-03-10,33,2200.87,Defined Contribution,0.0,East,2014-03-12,1,K***,Bank Transfer,****5298,1.0325,0,2024-05-04T17:10:25.645152,54.0,Active,0,1
P000198,Robert Gonzalez,1938-02-06,F,1960-09-07,2003-06-18,42,2314.81,Defined Contribution,0.0,West,2002-03-27,1,W***,Direct Deposit,****7100,1.0351,0,2021-03-14T17:10:25.645444,65.0,Active,0,1
P000199,Joseph Johnson,1937-01-23,F,1966-03-30,1997-07-13,31,1313.43,Defined Benefit,0.0,West,1995-11-09,0,L***,Bank Transfer,****9848,1.0265,0,2025-06-15T17:10:25.645759,60.0,Active,0,1
P000200,Thomas Thomas,1954-10-07,M,1974-10-02,2022-05-16,47,1693.78,Defined Benefit,0.0,Central,2022-03-06,0,Beneficiary Not Registered,Bank Transfer,****8384,1.0246,0,2025-11-02T17:10:25.646094,67.0,Active,1,1
P000201,Joseph Jones,1947-10-13,M,1971-04-30,2017-02-17,45,2189.39,Defined Benefit,0.0,East,2016-01-27,1,Beneficiary Not Registered,Bank Transfer,****2939,1.025,0,2021-06-06T17:10:25.646322,69.0,Active,1,1
P000202,John Thomas,1936-12-01,M,1970-10-15,2001-01-03,30,2498.42,Defined Benefit,0.0,North,2000-10-31,0,J***,Bank Transfer,****5524,1.0164,0,2023-07-24T17:10:25.646602,64.0,Active,0,1
P000203,Richard Johnson,1957-11-02,F,1989-04-13,2026-05-04,37,1681.42,Defined Contribution,0.0,East,2025-01-03,0,Beneficiary Not Registered,Bank Transfer,****6316,1.0174,1,2023-11-26T17:10:25.646860,68.0,Active,1,1
P000204,Michael Johnson,1968-10-19,M,1990-09-28,2029-06-29,38,1941.7,Defined Benefit,0.0,East,2028-02-22,0,Beneficiary Not Registered,Bank Transfer,****7519,1.0163,1,2024-09-07T17:10:25.647101,60.0,Active,1,1
P000205,John Martinez,1935-04-06,F,1956-06-25,1990-05-12,33,1624.56,Defined Benefit,0.0,South,1988-05-17,1,Beneficiary Not Registered,Bank Transfer,****1224,1.0329,0,2021-08-27T17:10:25.647338,55.0,Active,1,1
P000206,Thomas Rodriguez,1943-02-14,F,1974-04-15,2011-10-10,37,1115.29,Defined Benefit,0.0,West,2009-10-14,0,W***,Bank Transfer,****8905,1.0172,0,2020-12-22T17:10:25.647604,68.0,Active,0,1
P000207,John Hernandez,1935-12-21,F,1966-04-29,1991-02-27,24,1736.69,Defined Contribution,0.0,West,1989-08-01,0,E***,Bank Transfer,****6877,1.0197,0,2024-02-25T17:10:25.647900,55.0,Active,0,1
P000208,Joseph Davis,1972-01-27,M,2002-07-27,2026-03-16,23,1167.31,Defined Benefit,10505.79,South,2025-07-07,1,J***,Cheque,****7124,1.0114,1,2022-08-12T17:10:25.648189,54.0,Active,0,1
P000209,Robert Williams,1954-11-10,M,1985-07-12,2012-12-28,27,1517.4,Defined Benefit,0.0,South,2012-07-17,1,P***,Bank Transfer,****2909,1.0246,0,2025-04-21T17:10:25.648477,58.0,Active,0,1
P000210,Patricia Martin,1971-09-21,M,1998-03-17,2030-12-30,32,1924.57,Defined Benefit,19245.7,West,2030-05-06,0,Beneficiary Not Registered,Bank Transfer,****6929,1.0236,1,2024-02-18T17:10:25.648699,59.0,Active,1,1
P000211,Elizabeth Miller,1939-10-23,M,1960-01-01,1998-04-14,38,1867.89,Defined Benefit,0.0,South,1997-02-24,1,Beneficiary Not Registered,Bank Transfer,****1244,1.0017,0,2023-05-16T17:10:25.648979,58.0,Active,1,1
P000212,David Smith,1940-04-18,F,1961-03-05,2004-02-02,42,1453.52,Defined Benefit,0.0,West,2002-06-06,1,C***,Direct Deposit,****8498,0.9876,0,2024-07-23T17:10:25.649249,63.0,Active,0,1
P000213,John Lopez,1941-03-22,F,1974-09-11,1997-12-23,23,2193.47,Defined Benefit,0.0,South,1997-02-11,1,K***,Bank Transfer,****6672,1.0194,0,2024-12-27T17:10:25.649555,56.0,Active,0,1
P000214,Mary Johnson,1951-11-12,M,1980-05-23,2016-03-14,35,1590.35,Defined Benefit,0.0,South,2014-04-27,1,Beneficiary Not Registered,Bank Transfer,****3172,1.0173,0,2023-07-11T17:10:25.649775,64.0,Active,1,1
P000215,Elizabeth Wilson,1938-09-07,F,1970-07-04,2008-06-29,38,1793.24,Defined Contribution,0.0,Central,2007-08-03,1,R***,Bank Transfer,****9386,1.0187,0,2024-02-04T17:10:25.650096,69.0,Active,0,1
P000216,Richard Thomas,1943-12-07,M,1969-03-06,2005-11-08,36,1712.98,Defined Contribution,32546.62,North,2003-11-30,1,Beneficiary Not Registered,Bank Transfer,****4866,1.0229,0,2024-11-21T17:10:25.650321,61.0,Active,1,1
P000217,Linda Wilson,1939-11-06,M,1960-02-19,1996-02-09,35,2508.08,Defined Contribution,0.0,North,1995-08-04,1,R***,Bank Transfer,****9832,1.0213,0,2021-02-14T17:10:25.650608,56.0,Active,0,1
P000218,Barbara Hernandez,1969-01-06,M,1996-02-22,2033-06-01,37,1823.85,Defined Benefit,0.0,South,2031-09-30,1,J***,Bank Transfer,****6594,1.0298,1,2022-02-09T17:10:25.650867,64.0,Active,0,1
P000219,Barbara Martin,1963-09-21,M,1987-05-15,2022-12-16,35,1831.8,Defined Contribution,0.0,West,2021-01-31,0,L***,Bank Transfer,****7770,1.031,0,2023-01-13T17:10:25.651208,59.0,Active,0,1
P000220,David Gonzalez,1957-03-12,M,1990-09-05,2013-09-20,23,2042.95,Defined Contribution,32687.2,South,2012-07-09,1,Beneficiary Not Registered,Bank Transfer,****2466,1.0073,0,2025-10-07T17:10:25.651892,56.0,Active,1,1
P000221,Joseph Miller,1961-04-11,M,1991-01-29,2022-01-07,30,1310.33,Defined Contribution,0.0,East,2020-06-24,0,Beneficiary Not Registered,Bank Transfer,****8382,1.0184,0,2024-09-25T17:10:25.652113,60.0,Active,1,1
P000222,Sarah Hernandez,1974-09-27,F,1992-03-04,2042-08-09,50,1074.02,Defined Benefit,31146.58,North,2041-02-09,1,Beneficiary Not Registered,Bank Transfer,****9697,1.0131,1,2024-10-02T17:10:25.652392,67.0,Active,1,1
P000223,Elizabeth Miller,1961-08-06,M,1995-01-13,2026-05-01,31,2320.37,Defined Benefit,0.0,South,2025-02-15,0,Beneficiary Not Registered,Bank Transfer,****9921,1.0381,1,2022-05-24T17:10:25.652657,64.0,Active,1,1
P000224,James Miller,1959-05-27,M,1979-10-23,2026-02-25,46,1912.29,Defined Benefit,65017.86,North,2024-06-01,0,T***,Direct Deposit,****9111,1.0369,1,2022-12-31T17:10:25.652931,66.0,Active,0,1
